batch,op_id,status,ttc_s,difficulty
3200,op-0e6d77ec2eef,CONFIRMED,6.192,00
3201,op-d0062462aa2b,CONFIRMED,6.184,00
3202,op-81a6138052e7,CONFIRMED,6.198,00
3203,op-94c9e088e2bc,CONFIRMED,6.199,00
3204,op-0ddc6ac0c5fb,CONFIRMED,6.2,00
3205,op-a0f6765bea33,CONFIRMED,6.2,00
3206,op-7ac81e7ba006,CONFIRMED,6.214,00
3207,op-5c2fecbbcc61,CONFIRMED,6.205,00
3208,op-2f8609e0dfd5,CONFIRMED,6.195,00
3209,op-950105730d1c,CONFIRMED,6.195,00
3210,op-80ed2b1916fb,CONFIRMED,6.197,00
3211,op-8049c73da93e,CONFIRMED,6.198,00
3212,op-ff2d8df4b7fe,CONFIRMED,6.198,00
3213,op-d04c342b0d67,CONFIRMED,6.198,00
3214,op-87f8e0a724c3,CONFIRMED,6.197,00
3215,op-36786c912869,CONFIRMED,6.19,00
3216,op-8861a6a0abd8,CONFIRMED,6.19,00
3217,op-aea968d56edf,CONFIRMED,6.189,00
3218,op-eb0ac7deecdb,CONFIRMED,6.201,00
3219,op-f29f76a4182f,CONFIRMED,6.199,00
3220,op-48b8fba6c1ff,CONFIRMED,6.215,00
3221,op-6c291537449f,CONFIRMED,6.208,00
3222,op-0740803af025,CONFIRMED,6.205,00
3223,op-4a9ece312384,CONFIRMED,6.194,00
3224,op-1e4d1282cbbb,CONFIRMED,6.193,00
3225,op-e909a9d098c6,CONFIRMED,6.199,00
3226,op-3569e8e169bd,CONFIRMED,6.197,00
3227,op-e48df24a0259,CONFIRMED,6.215,00
3228,op-a660f36b3436,CONFIRMED,6.222,00
3229,op-d7f321c0304d,CONFIRMED,6.23,00
3230,op-d19c7b694fd3,CONFIRMED,6.232,00
3231,op-e83b872239a6,CONFIRMED,6.23,00
3232,op-213416c324c7,CONFIRMED,6.219,00
3233,op-75c355136863,CONFIRMED,6.216,00
3234,op-a071f6d8cabe,CONFIRMED,6.204,00
3235,op-0d3a7c93eef7,CONFIRMED,6.203,00
3236,op-e34e8eae188f,CONFIRMED,6.202,00
3237,op-88443b6097fa,CONFIRMED,6.178,00
3238,op-844b51e852bd,CONFIRMED,6.162,00
3239,op-cc17a8428e47,CONFIRMED,6.162,00
3240,op-901db9af29fa,CONFIRMED,6.148,00
3241,op-f62dafd34450,CONFIRMED,6.138,00
3242,op-d45c18f3d2e5,CONFIRMED,6.136,00
3243,op-5bb5524d196e,CONFIRMED,6.121,00
3244,op-80ba5c7724d8,CONFIRMED,6.097,00
3245,op-23829b9e4c04,CONFIRMED,6.095,00
3246,op-ab494ef7ab8d,CONFIRMED,6.117,00
3247,op-4fe85177468e,CONFIRMED,6.094,00
3248,op-2fd23c72fd2f,CONFIRMED,6.086,00
3249,op-3e1e1e74b508,CONFIRMED,6.096,00
3250,op-5d4cf787c78e,CONFIRMED,6.095,00
3251,op-2fe2e3326591,CONFIRMED,6.074,00
3252,op-d919e2632543,CONFIRMED,6.097,00
3253,op-a3db628957de,CONFIRMED,6.119,00
3254,op-14243d8d44b7,CONFIRMED,6.131,00
3255,op-fe192dafa184,CONFIRMED,6.113,00
3256,op-fc0579564fad,CONFIRMED,6.091,00
3257,op-1b15f0f666a0,CONFIRMED,6.111,00
3258,op-3218a5b15ff8,CONFIRMED,6.103,00
3259,op-ee10f699b055,CONFIRMED,6.111,00
3260,op-42cce0d53391,CONFIRMED,6.096,00
3261,op-65ccc17ceec1,CONFIRMED,6.089,00
3262,op-0f4ea44d16b9,CONFIRMED,6.065,00
3263,op-94f2d602b4cf,CONFIRMED,6.076,00
3264,op-a591ff256f7a,CONFIRMED,6.073,00
3265,op-aa634acb3c1a,CONFIRMED,6.081,00
3266,op-d5e2fb22a330,CONFIRMED,6.077,00
3267,op-2ce3176429bf,CONFIRMED,6.076,00
3268,op-2f31ab8cb8da,CONFIRMED,6.084,00
3269,op-310745f4da45,CONFIRMED,6.077,00
3270,op-0fdb71fd4777,CONFIRMED,6.074,00
3271,op-84a5c60f0905,CONFIRMED,6.072,00
3272,op-caddd7f6e0fd,CONFIRMED,6.048,00
3273,op-b9f55dd03ae9,CONFIRMED,6.064,00
3274,op-aa9ac5886cf9,CONFIRMED,6.085,00
3275,op-0c31c4e4ce4b,CONFIRMED,6.082,00
3276,op-785b7602d75d,CONFIRMED,6.079,00
3277,op-006afeb1263f,CONFIRMED,6.085,00
3278,op-4d4d9bc0b0f6,CONFIRMED,6.091,00
3279,op-d00f723eca21,CONFIRMED,6.065,00
3280,op-e54859da89db,CONFIRMED,6.077,00
3281,op-a2ab9357e208,CONFIRMED,6.062,00
3282,op-56e0c094b5a6,CONFIRMED,6.04,00
3283,op-2d4671730994,CONFIRMED,6.037,00
3284,op-75d03f617092,CONFIRMED,6.041,00
3285,op-8dff12f02bd7,CONFIRMED,6.048,00
3286,op-fd1fbca2bf68,CONFIRMED,6.046,00
3287,op-e1df260f86cf,CONFIRMED,6.041,00
3288,op-a312bc1e6ce1,CONFIRMED,6.048,00
3289,op-acc7e9e5e040,CONFIRMED,6.055,00
3290,op-c9e49c2fed10,CONFIRMED,6.06,00
3291,op-4ad18b75862b,CONFIRMED,6.046,00
3292,op-5626172989d2,CONFIRMED,6.063,00
3293,op-d5edbc63f64a,CONFIRMED,6.061,00
3294,op-f0f5d2a6b385,CONFIRMED,6.077,00
3295,op-a58c8a3fe67c,CONFIRMED,6.083,00
3296,op-00891c9d1ef4,CONFIRMED,6.091,00
3297,op-cb356c38763d,CONFIRMED,6.113,00
3298,op-cdf3913493ff,CONFIRMED,6.119,00
3299,op-99b4bb4ad63c,CONFIRMED,6.126,00
3300,op-53bde9106e0c,CONFIRMED,6.126,00
3301,op-e4354eb465b1,CONFIRMED,6.14,00
3302,op-5d782291d16d,CONFIRMED,6.138,00
3303,op-4891dc6b5d1a,CONFIRMED,6.136,00
3304,op-d5cf48dd3d73,CONFIRMED,6.146,00
3305,op-364cf65b0a31,CONFIRMED,6.166,00
3306,op-8bc64ce28c51,CONFIRMED,6.174,00
3307,op-d8573e0b4821,CONFIRMED,6.182,00
3308,op-e75c43b26b4b,CONFIRMED,6.189,00
3309,op-978cd594f19f,CONFIRMED,6.194,00
3310,op-92b769490913,CONFIRMED,6.172,00
3311,op-9f896557f5d4,CONFIRMED,6.171,00
3312,op-603df0458954,CONFIRMED,6.169,00
3313,op-91f9520ab90c,CONFIRMED,6.167,00
3314,op-eb9652d23e34,CONFIRMED,6.166,00
3315,op-e7747ae4c9be,CONFIRMED,6.184,00
3316,op-6984f32b0199,CONFIRMED,6.192,00
3317,op-95adaf759e4c,CONFIRMED,6.174,00
3318,op-a4396259a629,CONFIRMED,6.188,00
3319,op-f3262fcd8a0a,CONFIRMED,6.186,00
3320,op-0460f3096e30,CONFIRMED,6.183,00
3321,op-fb9209588cb4,CONFIRMED,6.181,00
3322,op-5812c6379418,CONFIRMED,6.196,00
3323,op-c04e2aa6869b,CONFIRMED,6.207,00
3324,op-b298a76a29ac,CONFIRMED,6.202,00
3325,op-38b3471bd508,CONFIRMED,6.199,00
3326,op-56ccfe00e22a,CONFIRMED,6.196,00
3327,op-8377a4a229ba,CONFIRMED,6.178,00
3328,op-94d08988a699,CONFIRMED,6.156,00
3329,op-e217be4bb3b4,CONFIRMED,6.136,00
3330,op-a4b4d2072cc9,CONFIRMED,6.112,00
3331,op-6149f9aa45b2,CONFIRMED,6.111,00
3332,op-3d4d34678ee1,CONFIRMED,6.107,00
3333,op-19edef136dcb,CONFIRMED,6.105,00
3334,op-5f8683631dd4,CONFIRMED,6.113,00
3335,op-09aa5ba6bb4c,CONFIRMED,6.123,00
3336,op-0ab82b8ed577,CONFIRMED,6.11,00
3337,op-1a97cd139cd8,CONFIRMED,6.087,00
3338,op-a8084db70d34,CONFIRMED,6.084,00
3339,op-aad2ac2d7563,CONFIRMED,6.1,00
3340,op-c1670a0ac67b,CONFIRMED,6.078,00
3341,op-70a7b803c17f,CONFIRMED,6.095,00
3342,op-47be88e307c5,CONFIRMED,6.095,00
3343,op-1191093a43c5,CONFIRMED,6.096,00
3344,op-7947358411b5,CONFIRMED,6.079,00
3345,op-8f7b85e25e03,CONFIRMED,6.07,00
3346,op-21a54df9f6e4,CONFIRMED,6.073,00
3347,op-fed820876c0c,CONFIRMED,6.066,00
3348,op-695c5d944bb8,CONFIRMED,6.067,00
3349,op-35baf06765ce,CONFIRMED,6.067,00
3350,op-6d755d06ceea,CONFIRMED,6.067,00
3351,op-e44a8b143dbf,CONFIRMED,6.067,00
3352,op-3d9a1d25ab81,CONFIRMED,6.067,00
3353,op-82b6d0ebeddb,CONFIRMED,6.083,00
3354,op-6c72ff05ef18,CONFIRMED,6.084,00
3355,op-28008dddf60f,CONFIRMED,6.084,00
3356,op-6301273fa037,CONFIRMED,6.094,00
3357,op-be548e84d65d,CONFIRMED,6.103,00
3358,op-ba671559a2ef,CONFIRMED,6.104,00
3359,op-952a45c8aa1c,CONFIRMED,6.09,00
3360,op-130f9a8e8a83,CONFIRMED,6.092,00
3361,op-cb984ffa0004,CONFIRMED,6.084,00
3362,op-e89308c0f70c,CONFIRMED,6.077,00
3363,op-34aff2f7171b,CONFIRMED,6.076,00
3364,op-0e649715994e,CONFIRMED,6.076,00
3365,op-e002e12c2860,CONFIRMED,6.095,00
3366,op-8c0a242ae1fc,CONFIRMED,6.103,00
3367,op-5bafad06d806,CONFIRMED,6.087,00
3368,op-cbb8772b958a,CONFIRMED,6.079,00
3369,op-d29d706bdfb5,CONFIRMED,6.097,00
3370,op-a25e597171f3,CONFIRMED,6.095,00
3371,op-5a87c002061a,CONFIRMED,6.075,00
3372,op-63658f4640d0,CONFIRMED,6.066,00
3373,op-cb09e88ebcec,CONFIRMED,6.068,00
3374,op-ad53eee8662a,CONFIRMED,6.069,00
3375,op-97bbcc4d893c,CONFIRMED,6.065,00
3376,op-40aa296ef2c6,CONFIRMED,6.051,00
3377,op-17bef335eaf9,CONFIRMED,6.042,00
3378,op-a0f2c9d24cc8,CONFIRMED,6.053,00
3379,op-28ecc13b2f97,CONFIRMED,6.053,00
3380,op-99b0716d974c,CONFIRMED,6.031,00
3381,op-41451c9b85a3,CONFIRMED,6.039,00
3382,op-fcf9ff742065,CONFIRMED,6.047,00
3383,op-5052699361f5,CONFIRMED,6.039,00
3384,op-66f22c8961c3,CONFIRMED,6.05,00
3385,op-c35d1e7a83e3,CONFIRMED,6.049,00
3386,op-bd423762214a,CONFIRMED,6.068,00
3387,op-afa94ce87c39,CONFIRMED,6.068,00
3388,op-78aad89a8296,CONFIRMED,6.05,00
3389,op-56f18fbbeaad,CONFIRMED,6.052,00
3390,op-6b0278fe1e90,CONFIRMED,6.053,00
3391,op-7dcf01005fd1,CONFIRMED,6.054,00
3392,op-9287460d2df5,CONFIRMED,6.052,00
3393,op-ccc6554453d3,CONFIRMED,6.039,00
3394,op-50721d9f4913,CONFIRMED,6.017,00
3395,op-b05b664824bd,CONFIRMED,6.016,00
3396,op-95e0265ccdd0,CONFIRMED,6.016,00
3397,op-cd039f865441,CONFIRMED,6.004,00
3398,op-28366eb5fc78,CONFIRMED,6.003,00
3399,op-1bf35cba9ea5,CONFIRMED,5.985,00
3400,op-1db057a18c57,CONFIRMED,6.001,00
3401,op-3493a403f671,CONFIRMED,6.002,00
3402,op-369ae823fc65,CONFIRMED,6.009,00
3403,op-7c063379b73c,CONFIRMED,6.009,00
3404,op-27583ff33658,CONFIRMED,5.987,00
3405,op-45480b750b65,CONFIRMED,5.978,00
3406,op-f87f4eb6832f,CONFIRMED,5.978,00
3407,op-db998748f6b7,CONFIRMED,5.994,00
3408,op-c3e081c78d67,CONFIRMED,5.994,00
3409,op-2b8b463ab639,CONFIRMED,5.971,00
3410,op-38e74431835d,CONFIRMED,5.948,00
3411,op-4d293586b001,CONFIRMED,5.933,00
3412,op-a286b9bd22a6,CONFIRMED,5.913,00
3413,op-aeaa3dd5f4d3,CONFIRMED,5.915,00
3414,op-62e372840311,CONFIRMED,5.932,00
3415,op-107532569c08,CONFIRMED,5.927,00
3416,op-ca4c03afac5b,CONFIRMED,5.926,00
3417,op-ce7199d83644,CONFIRMED,5.946,00
3418,op-463138d424d3,CONFIRMED,5.944,00
3419,op-50c19357d1a8,CONFIRMED,5.942,00
3420,op-08af5aa5bd08,CONFIRMED,5.941,00
3421,op-9489ed3f1196,CONFIRMED,5.92,00
3422,op-29fae00a33da,CONFIRMED,5.937,00
3423,op-1a4cba84254e,CONFIRMED,5.917,00
3424,op-2b9dc1aa4371,CONFIRMED,5.916,00
3425,op-1fe42928f793,CONFIRMED,5.897,00
3426,op-2f2277274b9a,CONFIRMED,5.897,00
3427,op-788e96df05c0,CONFIRMED,5.915,00
3428,op-dbb5b10bac20,CONFIRMED,5.923,00
3429,op-73cd31795fe3,CONFIRMED,5.923,00
3430,op-847c0e4b3199,CONFIRMED,5.928,00
3431,op-5db4e2ad757d,CONFIRMED,5.919,00
3432,op-2a6f25ac3d03,CONFIRMED,5.928,00
3433,op-77c4a093b8ff,CONFIRMED,5.919,00
3434,op-f3d26f3347c2,CONFIRMED,5.909,00
3435,op-e85c11a32e32,CONFIRMED,5.908,00
3436,op-bf33d54117df,CONFIRMED,5.926,00
3437,op-d8d66dd20864,CONFIRMED,5.911,00
3438,op-23b523cdee97,CONFIRMED,5.91,00
3439,op-fbbe4ba15223,CONFIRMED,5.926,00
3440,op-413736b6ec96,CONFIRMED,5.924,00
3441,op-4b1e276eaf1b,CONFIRMED,5.906,00
3442,op-4756146ed00e,CONFIRMED,5.905,00
3443,op-2bf60ea29004,CONFIRMED,5.889,00
3444,op-fd012f089546,CONFIRMED,5.888,00
3445,op-51ff4893fe41,CONFIRMED,5.87,00
3446,op-1add7c0aebe0,CONFIRMED,5.859,00
3447,op-552cef3c8984,CONFIRMED,5.834,00
3448,op-190a0a0cd2ad,CONFIRMED,5.809,00
3449,op-decbcec39c73,CONFIRMED,5.809,00
3450,op-a08ced5cd36e,CONFIRMED,5.808,00
3451,op-d490de769a04,CONFIRMED,5.797,00
3452,op-4c2976db49ca,CONFIRMED,5.813,00
3453,op-e0f6452eb5ad,CONFIRMED,5.813,00
3454,op-fc9ae30926a9,CONFIRMED,5.813,00
3455,op-668107858ef6,CONFIRMED,5.813,00
3456,op-9548cb306309,CONFIRMED,5.813,00
3457,op-2355465328d1,CONFIRMED,5.812,00
3458,op-06a834e2313a,CONFIRMED,5.748,00
3459,op-0dd6c618276c,CONFIRMED,5.747,00
3460,op-76f3440b367e,CONFIRMED,5.767,00
3461,op-c9cf00efd97b,CONFIRMED,5.771,00
3462,op-ca4f576cbde3,CONFIRMED,5.772,00
3463,op-cb49f8ebfe3c,CONFIRMED,5.79,00
3464,op-5101adc11d9e,CONFIRMED,5.78,00
3465,op-ab1754b5b647,CONFIRMED,5.795,00
3466,op-aaaf2453a641,CONFIRMED,5.803,00
3467,op-d6057c443819,CONFIRMED,5.804,00
3468,op-e9df4594d98c,CONFIRMED,5.805,00
3469,op-075158c010f5,CONFIRMED,5.791,00
3470,op-222ba0288134,CONFIRMED,5.79,00
3471,op-db205b394c04,CONFIRMED,5.789,00
3472,op-b9b6c5e87ae2,CONFIRMED,5.781,00
3473,op-7a3b72d1afd5,CONFIRMED,5.782,00
3474,op-7fe7017f22cd,CONFIRMED,5.782,00
3475,op-03c904031713,CONFIRMED,5.783,00
3476,op-c859be39254b,CONFIRMED,5.793,00
3477,op-48480faefe83,CONFIRMED,5.777,00
3478,op-cb59c22a3d62,CONFIRMED,5.775,00
3479,op-bdabbc0a5e63,CONFIRMED,5.757,00
3480,op-62c1324beefd,CONFIRMED,5.756,00
3481,op-574ab2e71d5d,CONFIRMED,5.757,00
3482,op-fb7ca50a3481,CONFIRMED,5.747,00
3483,op-3f29870de5b0,CONFIRMED,5.764,00
3484,op-058ef4dc2ad2,CONFIRMED,5.771,00
3485,op-9730beb2f15a,CONFIRMED,5.772,00
3486,op-ea963b59dc4b,CONFIRMED,5.751,00
3487,op-7a1b17992bbe,CONFIRMED,5.742,00
3488,op-258006568efc,CONFIRMED,5.718,00
3489,op-f9e12d75e64a,CONFIRMED,5.723,00
3490,op-a49cfa058cab,CONFIRMED,5.723,00
3491,op-a6836446d87c,CONFIRMED,5.741,00
3492,op-d06988c45397,CONFIRMED,5.741,00
3493,op-f5853ead2724,CONFIRMED,5.72,00
3494,op-4c6b615356b2,CONFIRMED,5.72,00
3495,op-d8750fb537b5,CONFIRMED,5.719,00
3496,op-ca41de7edca4,CONFIRMED,5.719,00
3497,op-b7f7c2a2503b,CONFIRMED,5.718,00
3498,op-4ee09f118080,CONFIRMED,5.717,00
3499,op-72d034d648c2,CONFIRMED,5.718,00
3500,op-511f2bbefe52,CONFIRMED,6.761,00
3501,op-c95b61bfdb0f,CONFIRMED,6.778,00
3502,op-c115262e66b2,CONFIRMED,6.786,00
3503,op-24ec4480ab30,CONFIRMED,6.81,00
3504,op-7bfd43593a39,CONFIRMED,6.813,00
3505,op-cc8255a94dc6,CONFIRMED,6.796,00
3506,op-b2b36af53137,CONFIRMED,6.799,00
3507,op-eb1ee88b1b86,CONFIRMED,6.8,00
3508,op-4e02a1008efe,CONFIRMED,6.805,00
3509,op-fa7514b4e643,CONFIRMED,6.806,00
3510,op-699f0a2b33b3,CONFIRMED,6.789,00
3511,op-c7313a504864,CONFIRMED,6.798,00
3512,op-8983af55f3d5,CONFIRMED,6.796,00
3513,op-a81ee93b1d9c,CONFIRMED,6.794,00
3514,op-75e275f71622,CONFIRMED,6.792,00
3515,op-31caf6b142b1,CONFIRMED,6.81,00
3516,op-1d825b327fb0,CONFIRMED,6.812,00
3517,op-5966a7d77ae0,CONFIRMED,6.813,00
3518,op-d91b068af481,CONFIRMED,6.802,00
3519,op-418ea94bf0f0,CONFIRMED,6.802,00
3520,op-7fe3ca8eb1ad,CONFIRMED,6.801,00
3521,op-063c218f5eeb,CONFIRMED,6.796,00
3522,op-14abe35d2b75,CONFIRMED,6.778,00
3523,op-f95ad7db8f5f,CONFIRMED,6.774,00
3524,op-1a35e2760630,CONFIRMED,6.772,00
3525,op-a46a4e08a6c9,CONFIRMED,6.762,00
3526,op-cee9ef2f97fc,CONFIRMED,6.748,00
3527,op-7c1e6ec8f83f,CONFIRMED,6.761,00
3528,op-fa088b009ddc,CONFIRMED,6.755,00
3529,op-4f255f2d6092,CONFIRMED,6.751,00
3530,op-62a91072f9e2,CONFIRMED,6.749,00
3531,op-c529f1336f93,CONFIRMED,6.741,00
3532,op-e4d885ff964f,CONFIRMED,6.738,00
3533,op-91d4af5ebf27,CONFIRMED,6.738,00
3534,op-cd552977ac8b,CONFIRMED,6.736,00
3535,op-4ee45989faaa,CONFIRMED,6.729,00
3536,op-e186c9d753c9,CONFIRMED,6.733,00
3537,op-864be17df9a3,CONFIRMED,6.717,00
3538,op-98a67d226a97,CONFIRMED,6.717,00
3539,op-0b3877a15917,CONFIRMED,6.728,00
3540,op-2affd76f6e31,CONFIRMED,6.728,00
3541,op-274282a95390,CONFIRMED,6.731,00
3542,op-cb29b684ff41,CONFIRMED,6.73,00
3543,op-da7ec87c8cb2,CONFIRMED,6.731,00
3544,op-07a156f0b085,CONFIRMED,6.738,00
3545,op-cdacf9ce93bb,CONFIRMED,6.738,00
3546,op-779e47b22ade,CONFIRMED,6.734,00
3547,op-87dc9a8a134d,CONFIRMED,6.733,00
3548,op-d24e8ee8d828,CONFIRMED,6.726,00
3549,op-f875ab75b3dd,CONFIRMED,6.725,00
3550,op-08311228b41c,CONFIRMED,6.723,00
3551,op-efd2c0a32239,CONFIRMED,6.719,00
3552,op-37f5fc978a0a,CONFIRMED,6.706,00
3553,op-7158a08591c8,CONFIRMED,6.704,00
3554,op-b63b95a68b9d,CONFIRMED,6.695,00
3555,op-7090be567c67,CONFIRMED,6.694,00
3556,op-a291a23a94a2,CONFIRMED,6.699,00
3557,op-b16196bebcaa,CONFIRMED,6.698,00
3558,op-eba58fc058c1,CONFIRMED,6.7,00
3559,op-3ad37d717945,CONFIRMED,6.701,00
3560,op-267c634904b4,CONFIRMED,6.703,00
3561,op-9c2fc95373ae,CONFIRMED,6.705,00
3562,op-43bc1da44274,CONFIRMED,6.699,00
3563,op-45fb42c276c5,CONFIRMED,6.701,00
3564,op-d5b6e797c852,CONFIRMED,6.684,00
3565,op-1b8ad8e60d89,CONFIRMED,6.677,00
3566,op-10c0341df116,CONFIRMED,6.68,00
3567,op-d484913d6fe8,CONFIRMED,6.664,00
3568,op-1c08b99ac502,CONFIRMED,6.668,00
3569,op-8592d3d0feb6,CONFIRMED,6.655,00
3570,op-615843868b85,CONFIRMED,6.647,00
3571,op-2a2d8bc09f55,CONFIRMED,6.64,00
3572,op-ca53d8293e61,CONFIRMED,6.651,00
3573,op-db0f0d6834bd,CONFIRMED,6.639,00
3574,op-034d194a551f,CONFIRMED,6.627,00
3575,op-2e4cb24adf0d,CONFIRMED,6.628,00
3576,op-d18f8f16d87e,CONFIRMED,6.623,00
3577,op-bce29916c1f9,CONFIRMED,6.643,00
3578,op-f945c5724bf3,CONFIRMED,6.648,00
3579,op-11758f90cbd0,CONFIRMED,6.643,00
3580,op-8f2d2704f1f0,CONFIRMED,6.64,00
3581,op-5be1a87059a9,CONFIRMED,6.658,00
3582,op-920d7d7e6b25,CONFIRMED,6.658,00
3583,op-f5112105899f,CONFIRMED,6.657,00
3584,op-26b41b3cf28c,CONFIRMED,6.654,00
3585,op-0a7d94870c03,CONFIRMED,6.577,00
3586,op-ae8ab1f55db1,CONFIRMED,6.58,00
3587,op-2244069d9194,CONFIRMED,6.568,00
3588,op-5605108ccb76,CONFIRMED,6.555,00
3589,op-392526163e9f,CONFIRMED,6.575,00
3590,op-3c5d5edcd08c,CONFIRMED,6.573,00
3591,op-a59a80ce429c,CONFIRMED,6.568,00
3592,op-e4db83cf1ae7,CONFIRMED,6.568,00
3593,op-0770d6422df9,CONFIRMED,6.544,00
3594,op-cb4694bc2811,CONFIRMED,6.557,00
3595,op-50afd27e6257,CONFIRMED,6.544,00
3596,op-9fd451b2e8b2,CONFIRMED,6.552,00
3597,op-a106b95b65a4,CONFIRMED,6.539,00
3598,op-643c80e5aad9,CONFIRMED,6.534,00
3599,op-37463a93934b,CONFIRMED,6.534,00
3600,op-bfed8fe065fa,CONFIRMED,6.535,00
3601,op-3d09895ff4fb,CONFIRMED,6.544,00
3602,op-6b77985ddcc5,CONFIRMED,6.543,00
3603,op-fbad3b8cce36,CONFIRMED,6.533,00
3604,op-d7028d30a1bc,CONFIRMED,6.534,00
3605,op-fefdabab658c,CONFIRMED,6.536,00
3606,op-0cff49dc1e43,CONFIRMED,6.552,00
3607,op-ce07aedc5f1f,CONFIRMED,6.58,00
3608,op-12d7d2aca47c,CONFIRMED,6.651,00
3609,op-f6d9235f02d3,CONFIRMED,6.713,00
3610,op-55160a42da7b,CONFIRMED,6.729,00
3611,op-71a042eb1f28,CONFIRMED,6.735,00
3612,op-d0e2ec280d26,CONFIRMED,6.752,00
3613,op-da67e3c9cf6a,CONFIRMED,6.741,00
3614,op-43df845b2c2e,CONFIRMED,6.75,00
3615,op-9edce6ed35fb,CONFIRMED,6.75,00
3616,op-5c036bc56c6d,CONFIRMED,6.752,00
3617,op-7e943da4e376,CONFIRMED,6.752,00
3618,op-5b04980e7e86,CONFIRMED,6.737,00
3619,op-6d9601e40f56,CONFIRMED,6.74,00
3620,op-e65352468d0a,CONFIRMED,6.751,00
3621,op-e866dfbc7e23,CONFIRMED,6.738,00
3622,op-6eb0877720d4,CONFIRMED,6.744,00
3623,op-4f678055db4c,CONFIRMED,6.753,00
3624,op-a5ea293c31f3,CONFIRMED,6.775,00
3625,op-714cf0800dde,CONFIRMED,6.76,00
3626,op-63000347a488,CONFIRMED,6.769,00
3627,op-027a89783931,CONFIRMED,6.769,00
3628,op-1db7795938d0,CONFIRMED,6.75,00
3629,op-8db9f620176c,CONFIRMED,6.73,00
3630,op-b39e33641fba,CONFIRMED,6.73,00
3631,op-8e23b1e0b480,CONFIRMED,6.731,00
3632,op-26014d4cec76,CONFIRMED,6.709,00
3633,op-07fdb4543694,CONFIRMED,6.71,00
3634,op-08b69af411a7,CONFIRMED,6.713,00
3635,op-a36b9761baa7,CONFIRMED,6.713,00
3636,op-395e118b2959,CONFIRMED,6.726,00
3637,op-ac5ce465886b,CONFIRMED,6.728,00
3638,op-b9cc42300303,CONFIRMED,6.743,00
3639,op-a57f39934a55,CONFIRMED,6.745,00
3640,op-d69201ca70aa,CONFIRMED,6.745,00
3641,op-1f17dcfd7d32,CONFIRMED,6.747,00
3642,op-1774262de06b,CONFIRMED,6.759,00
3643,op-ca9bbe204633,CONFIRMED,6.754,00
3644,op-deaeb00dea5f,CONFIRMED,6.758,00
3645,op-cd323d5051a0,CONFIRMED,6.762,00
3646,op-b14be3a6d22b,CONFIRMED,6.768,00
3647,op-d65af47664da,CONFIRMED,6.754,00
3648,op-0e1b12b62e6d,CONFIRMED,6.76,00
3649,op-f8be0ee2535a,CONFIRMED,6.764,00
3650,op-df702606f151,CONFIRMED,6.766,00
3651,op-0b6473a995e7,CONFIRMED,6.751,00
3652,op-3dd262b8b93f,CONFIRMED,6.753,00
3653,op-e9e3c399fe0f,CONFIRMED,6.754,00
3654,op-f2e7330771bf,CONFIRMED,6.746,00
3655,op-431eaa8ff977,CONFIRMED,6.761,00
3656,op-c3819688f90a,CONFIRMED,6.764,00
3657,op-b26dfa8ac078,CONFIRMED,6.748,00
3658,op-95eb0b41f9c8,CONFIRMED,6.75,00
3659,op-1da5ad0839cf,CONFIRMED,6.751,00
3660,op-7801df5d9d62,CONFIRMED,6.752,00
3661,op-7c26e26df9f5,CONFIRMED,6.736,00
3662,op-6f1af8e0149c,CONFIRMED,6.747,00
3663,op-f2b6d5e00006,CONFIRMED,6.737,00
3664,op-51e8f1b178d8,CONFIRMED,6.739,00
3665,op-3e4a92929399,CONFIRMED,6.755,00
3666,op-d341cad1ed1c,CONFIRMED,6.761,00
3667,op-7222f14c5a9f,CONFIRMED,6.763,00
3668,op-0a8200f40678,CONFIRMED,6.767,00
3669,op-278de688a9b6,CONFIRMED,6.756,00
3670,op-8dbf8f476710,CONFIRMED,6.77,00
3671,op-2b56eb3c8a9f,CONFIRMED,6.771,00
3672,op-019532af290d,CONFIRMED,6.778,00
3673,op-f57b8364e380,CONFIRMED,6.769,00
3674,op-112cf019de6d,CONFIRMED,6.761,00
3675,op-5eb504d2f32f,CONFIRMED,6.756,00
3676,op-8e931c8e4597,CONFIRMED,6.763,00
3677,op-a15e9f661cad,CONFIRMED,6.786,00
3678,op-12f12c2e076f,CONFIRMED,6.792,00
3679,op-c58d58a43b5a,CONFIRMED,6.777,00
3680,op-2aa02b70ff60,CONFIRMED,6.786,00
3681,op-d08ed3f9c4ec,CONFIRMED,6.777,00
3682,op-4debb2b8da53,CONFIRMED,6.783,00
3683,op-494be539c211,CONFIRMED,6.785,00
3684,op-266a6d3db43f,CONFIRMED,6.794,00
3685,op-5feaa296fb60,CONFIRMED,6.818,00
3686,op-af32396751c9,CONFIRMED,6.855,00
3687,op-1d0d66c70309,CONFIRMED,6.844,00
3688,op-4cc120ed5cca,CONFIRMED,6.821,00
3689,op-53d01e8d99fb,CONFIRMED,6.835,00
3690,op-cf5366381ad7,CONFIRMED,6.821,00
3691,op-0d251792b2ae,CONFIRMED,6.828,00
3692,op-b38ce564a677,CONFIRMED,6.847,00
3693,op-292d3d59d85d,CONFIRMED,6.87,00
3694,op-4340b8611db6,CONFIRMED,6.87,00
3695,op-75b431fef006,CONFIRMED,6.867,00
3696,op-a3d28dc3a9aa,CONFIRMED,6.865,00
3697,op-ec03b7c20cb1,CONFIRMED,6.876,00
